,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
891365,59496,2013-06-03 14:01:16,5,33,,,219,3367,4,4.5,1,3.74,0.057999999999999996,0.0,34,319.0,0,9402,4,12,2,2,1,1,,,1,,,,0.0,0.0,,0.0,0.0,5.0,,,,0.0,0.0,,,,,,,,0.0,0.0,5.0,0,,0
752910,50339,2013-06-22 15:03:56,32,220,,,219,85189,3,4.0,0,0.0,0.2861,0.0,1,108.79,0,22617,1,74,2,0,1,0,,9772.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3540819,237759,2013-05-01 11:38:32,5,219,,,219,68282,4,4.5,0,2.56,0.0263,5.55,6,149.0,1,8347,1,18,1,0,1,0,,936.62,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2006482,134650,2012-12-12 16:01:51,16,31,3.67,132.77,31,98246,4,4.0,1,3.74,,5.26,18,118.97,0,21646,1,10,1,0,1,1,,6.74,0,,,,,,,,,,,,,-1.0,0.0,15.0,0.0,0.0,8.0,1.0,0.0,8.0,,,,0,,0
1485405,99586,2013-05-06 20:29:46,16,31,,,81,22959,3,3.0,0,4.5,,4.18,16,39.23,0,6001,1,75,1,1,2,1,,6140.23,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2284474,153387,2012-11-13 08:30:39,5,219,,,219,29464,2,4.5,1,0.0,,4.54,32,58.0,0,18516,1,15,2,0,1,0,,665.42,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1949086,130870,2013-04-24 11:28:52,5,219,,,219,79192,2,2.0,0,3.43,0.0166,4.65,16,69.0,0,4335,1,24,2,0,1,1,,112.69,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
486817,32553,2012-11-16 16:40:38,5,219,,,158,117843,3,0.0,1,1.79,,4.42,28,4885.0,0,14747,1,5,2,0,1,0,,7977.06,1,,,,,,,,,,,,,-1.0,0.0,18.0,,,,,,,,,,0,,0
2473182,166101,2013-06-18 15:32:37,5,219,,,219,110663,4,4.0,1,4.19,0.2603,0.0,8,305.0,0,9358,1,20,1,0,1,0,,29.53,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
717823,48031,2013-01-05 06:40:03,5,213,,,219,69294,4,4.0,1,3.09,0.0791,4.77,19,178.0,0,14684,2,26,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3550540,238428,2013-04-26 12:06:33,16,31,,,215,78881,4,4.0,1,1.1,0.0236,4.66,33,79.48,1,26929,14,106,3,0,1,0,,643.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1340774,89803,2013-02-14 12:01:55,5,219,4.0,162.46,215,134536,3,0.0,0,0.0,0.0,4.68,16,114.0,0,2303,4,10,1,0,1,0,,5949.84,1,,,,,,,,,,,,,,,,,,,-1.0,0.0,8.0,,,,0,,0
2065075,138625,2013-04-24 16:02:12,5,18,,,219,33048,3,4.5,1,2.4,0.0541,5.05,10,143.0,0,14612,2,9,1,1,1,1,,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
4264507,286247,2013-05-29 17:37:18,19,158,,,158,20455,3,3.0,0,3.09,0.0102,4.18,25,34.89,1,18757,4,33,1,1,2,0,,250.34,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,,0
4038840,270975,2013-02-08 16:23:42,5,219,,,219,37279,2,3.0,1,2.2,0.1734,4.4,14,45.0,0,21190,1,1,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4254517,285531,2013-04-13 20:16:50,5,219,,,219,67239,2,3.5,1,3.58,0.4839,4.97,15,119.0,0,14053,2,20,2,0,1,1,,1190.4,1,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0,,0
1287381,86207,2013-05-29 21:43:32,5,219,,,219,59817,3,3.5,0,1.95,0.4428,5.16,3,149.0,0,7772,1,1,2,0,1,1,,179.1,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,166.38,1
1907972,128113,2013-03-15 17:13:54,29,132,,,129,135806,0,4.0,1,5.34,0.0504,4.75,13,115.08,1,19968,5,55,2,0,1,0,,,0,0.0,0.0,,,,,,,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
638042,42643,2013-03-17 16:16:34,15,55,,,219,43241,4,3.5,0,2.83,0.3175,5.56,10,214.6,1,14389,4,61,2,0,1,1,-9.1293,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1726292,115942,2012-12-26 17:07:17,15,55,,,55,83137,4,3.5,1,4.66,0.152,5.23,9,232.37,0,19213,2,51,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
4597490,308463,2013-05-26 22:56:09,16,31,,,99,125818,3,4.5,0,5.86,0.0981,5.51,24,258.67,0,9082,7,160,2,0,1,0,,687.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1857215,124674,2013-06-27 02:58:37,24,216,,,98,104238,4,4.0,0,3.95,0.2259,0.0,10,107.96,0,25298,1,45,2,1,1,0,,,0,,,,,,,,,,-1.0,0.0,19.0,-1.0,0.0,20.0,,,,,,,,,,0,,0
2763722,185545,2013-05-17 13:43:15,5,219,,,219,38196,5,4.5,1,1.79,0.0265,5.41,12,199.0,0,24131,1,10,1,1,1,0,,888.94,0,,,,0.0,0.0,17.0,0.0,0.0,17.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
576799,38544,2013-06-02 12:31:43,14,100,,,215,88956,2,4.5,0,5.09,0.1901,4.65,36,53.01,0,7363,2,60,4,1,2,1,,3437.32,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1202397,80403,2013-02-12 13:55:03,5,219,,,219,31761,4,4.0,0,3.22,0.0749,5.39,3,130.0,1,9922,3,0,1,0,1,0,,10.86,0,,,,-1.0,0.0,19.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4791628,321486,2013-05-13 11:06:53,24,216,,,98,43396,4,4.5,0,3.64,0.1792,5.22,8,335.29,0,25704,5,229,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4301587,288638,2013-03-16 15:38:06,15,55,,,55,91895,3,4.0,1,0.0,0.0008,4.4,33,120.9,0,19213,1,54,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1137329,75949,2013-04-08 15:46:25,5,219,,,219,34584,2,3.0,1,1.79,,4.44,14,62.0,0,18246,4,143,3,1,1,1,,117.43,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1755663,117867,2013-01-06 14:34:53,15,55,,,31,125064,4,4.5,1,2.4,0.0644,4.68,1,77.13,1,27267,3,34,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,255.29,1
4364899,292838,2013-03-12 09:33:26,12,99,,,215,36851,1,4.0,0,3.18,,4.45,3,53.43,0,8442,7,41,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2365995,158885,2013-06-19 12:49:36,5,219,,,219,134179,4,4.5,0,2.2,0.0044,0.0,27,86.0,1,4335,2,5,1,0,1,0,,1003.54,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1288843,86318,2013-05-19 12:22:38,5,219,,,219,64799,0,3.5,0,2.83,0.0618,4.74,35,69.0,0,1650,1,0,2,1,1,0,,50.1,0,,,,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,0,,0
2975181,199787,2012-12-26 10:31:41,5,219,,,59,84384,3,4.0,0,3.18,0.0108,4.45,36,69.0,1,27000,4,22,2,0,1,1,,1695.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4853497,325664,2012-11-23 22:27:33,5,219,,,219,113164,3,4.5,1,3.76,0.0308,5.17,4,110.0,0,7714,1,27,2,0,1,1,,145.54,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2403060,161362,2013-06-04 17:48:25,16,31,,,99,84091,3,4.0,1,6.04,0.1229,0.0,36,346.59,0,10095,4,29,1,0,1,0,,398.35,0,1.0,0.0,6.0,,,,,,,,,,0.0,0.0,,1.0,0.0,11.0,,1.0,,,,,0,,0
1600589,107570,2013-05-29 15:51:49,5,219,,,219,132817,4,4.5,1,3.3,0.0157,5.17,2,174.0,0,24949,2,23,2,0,1,1,,101.23,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
415134,27791,2013-03-09 21:47:09,24,216,,,205,22312,4,4.5,0,3.64,0.0193,5.45,4,166.29,1,28317,3,53,2,0,1,0,-4.8842,,1,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
1334074,89376,2013-01-06 16:28:33,5,219,,,219,81449,4,4.0,1,4.38,0.2783,6.09,24,379.0,0,19352,1,60,2,0,1,1,,2287.51,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2170845,145738,2012-12-28 20:20:04,5,219,,,219,5534,2,3.5,1,3.14,0.0553,4.08,6,52.0,0,473,1,1,2,0,1,1,,51.2,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,4.0,0,,0
594519,39679,2013-03-20 18:55:24,14,100,2.0,62.29,219,116341,2,3.5,1,0.0,0.0011,4.53,14,75.05,0,15307,3,58,2,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
397101,26595,2013-03-20 21:35:53,5,219,,,219,122844,3,4.5,1,2.3,0.0011,5.48,22,124.0,0,3073,2,2,1,1,2,1,,237.82,0,,,,1.0,0.0,52.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3674994,246752,2013-04-13 21:19:16,18,13,,,129,135411,4,4.5,1,3.97,0.0694,4.57,1,43.28,1,7104,5,17,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,1,353.29,1
3811217,255882,2013-05-02 11:22:39,9,59,,,99,140736,4,4.0,1,3.81,0.0006,5.46,8,377.49,1,13292,6,26,8,0,2,0,,5767.69,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
709927,47499,2013-05-07 20:58:53,5,219,,,132,82359,4,0.0,1,2.3,,5.08,33,128.0,0,1815,1,16,4,0,2,1,,4162.59,0,0.0,0.0,,,,,,,,,,,0.0,0.0,,1.0,0.0,15.0,1.0,0.0,11.0,,,,0,,0
1817765,122116,2012-11-05 13:41:06,14,100,,,100,96099,4,4.5,0,4.48,0.1807,5.47,13,133.48,1,14999,2,235,2,0,1,1,-27.9546,419.06,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1657291,111317,2013-02-25 10:42:25,5,219,,,219,4503,5,4.5,1,5.16,0.5747,5.94,31,340.0,0,17012,2,8,1,0,1,0,,0.38,0,,,,0.0,0.0,10.0,0.0,0.0,14.0,,,,0.0,0.0,22.0,,,,,,,0.0,0.0,10.0,0,,0
763853,51041,2013-06-23 08:14:42,5,219,,,219,39885,3,4.5,1,1.95,,0.0,16,100.0,0,2063,1,13,2,2,1,1,,913.72,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3132005,210253,2013-03-15 12:24:20,5,219,,,219,6208,4,4.0,1,2.64,0.0254,5.04,34,109.0,0,7434,1,0,2,0,1,1,,5.57,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1580077,106119,2013-03-15 15:14:07,5,219,,,219,134041,2,3.5,1,0.69,,4.35,21,74.0,0,21088,1,78,2,0,1,1,,18.76,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4540541,304605,2012-11-26 11:56:18,5,219,,,219,97907,2,4.0,1,0.69,0.0073,4.9,19,149.0,0,23695,1,10,1,0,1,1,,2579.42,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1781692,119662,2013-03-07 12:34:28,24,224,,,224,20018,4,4.0,0,4.53,0.2108,4.2,14,51.67,1,9105,1,0,2,0,1,1,,,0,,,,1.0,0.0,28.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,1,63.02,1
817497,54680,2013-01-19 18:05:08,5,219,,,219,52263,4,4.5,1,4.17,0.1091,5.91,33,315.0,0,13870,2,166,2,0,1,1,,2352.73,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3646163,244941,2013-06-08 07:05:54,5,155,,,98,100735,3,3.5,0,4.45,,0.0,19,33.0,0,12469,6,62,5,0,2,0,,,0,,,,,,,,,,-1.0,0.0,16.0,0.0,0.0,,,,,,,,,,,0,,0
3157254,211990,2012-12-30 12:23:20,14,100,,,100,138290,3,2.0,0,4.36,0.2013,4.53,22,59.18,1,6948,14,1,1,3,1,0,,113.45,0,,,,1.0,0.0,35.0,,,,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,7.0,0,,0
4681088,314025,2013-01-07 19:41:37,15,55,,,215,45274,1,0.0,0,1.39,,3.73,20,56.41,0,7586,7,74,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4597802,308480,2013-03-01 10:15:53,24,216,,,92,54806,2,3.0,0,4.34,0.6324,4.6,18,49.73,0,13512,2,36,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1969052,132217,2013-04-10 12:35:47,24,216,,,216,140726,4,3.5,0,2.3,,4.83,14,78.09,0,27338,2,92,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2962312,198948,2013-04-17 18:37:33,5,219,,,219,35397,3,4.5,1,1.39,0.1,4.81,4,114.0,1,7082,3,37,2,1,1,1,,683.72,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4161278,279183,2012-11-23 18:30:35,5,219,,,219,89951,4,4.0,1,4.73,0.1014,5.54,20,179.0,0,18774,1,19,2,2,1,0,,991.84,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3543480,237931,2013-03-17 20:52:00,15,55,,,219,119246,4,4.5,1,0.0,,4.92,19,114.86,0,11122,6,25,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2018548,135459,2013-03-05 22:00:15,5,219,,,219,103194,0,2.0,0,2.2,0.0524,4.45,27,60.0,0,28140,2,3,1,0,1,1,,144.33,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2089465,140230,2012-11-09 19:28:20,5,219,,,219,72316,3,3.5,1,2.4,0.0254,4.81,4,95.0,0,21494,3,7,2,0,1,1,,9.48,1,,,,0.0,0.0,,0.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,,0,,0
2351760,157918,2013-03-10 22:00:05,5,219,,,219,101003,3,4.0,1,2.4,0.0093,4.85,33,109.0,0,23090,1,9,1,0,1,0,,,1,,,,-1.0,0.0,19.0,-1.0,0.0,19.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,19.0,0,,0
699064,46741,2013-06-25 20:16:56,5,219,,,59,121334,4,4.0,0,2.89,0.0889,0.0,26,367.0,0,22835,7,32,3,0,1,0,,1553.14,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2104091,141218,2013-04-02 21:02:43,15,55,,,219,98336,3,4.0,1,1.95,0.0404,4.93,18,95.15,0,21636,1,30,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
880392,58760,2013-06-09 19:36:01,5,219,,,219,128676,3,4.5,1,2.2,,0.0,15,119.0,1,19177,2,6,2,0,1,1,,1186.37,0,,,,-1.0,0.0,4.0,-1.0,0.0,4.0,,,,-1.0,0.0,4.0,,,,,,,,,,0,,0
2657984,178375,2013-01-24 11:02:55,5,219,,,219,4965,3,4.5,1,0.0,0.0476,4.95,10,129.0,0,13169,1,0,2,1,1,1,,419.27,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
847822,56622,2013-04-03 21:02:42,9,59,,,59,77495,3,3.5,0,3.14,0.0346,4.12,32,43.75,0,16770,2,2,1,0,1,1,,290.02,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2457978,165042,2012-12-22 09:18:56,5,219,,,56,5324,5,4.5,1,2.3,0.0098,5.24,4,107.0,0,16822,2,6,2,0,1,1,,4830.38,0,1.0,0.0,9.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
2509485,168482,2012-11-28 08:26:23,14,100,,,100,49093,2,3.5,1,0.69,0.0016,4.7,15,90.72,0,7337,4,5,2,0,2,0,,1999.67,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4168382,279664,2013-05-10 05:58:24,14,100,,,31,97640,4,4.0,0,1.1,0.0024,4.48,28,89.11,1,23495,7,17,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1778753,119452,2013-04-11 12:46:29,5,219,,,219,103358,3,4.0,0,0.0,0.0053,4.62,15,75.0,1,9179,3,7,1,0,1,1,,120.7,1,,,,1.0,0.0,47.0,1.0,0.0,47.0,,,,,,,,,,,,,,,,0,,0
700679,46863,2013-06-18 16:48:42,5,219,,,219,98159,3,0.0,0,5.02,0.0335,0.0,15,340.0,0,5143,4,57,1,2,1,0,,399.57,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2581059,173312,2013-02-11 16:33:46,11,103,3.5,118.1,103,113926,3,3.5,0,2.56,0.0047,4.29,34,66.0,0,8007,1,2,1,0,1,0,,,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
4571533,306747,2013-05-05 19:31:09,5,219,,,215,124786,4,3.5,0,4.97,0.1106,4.7,20,66.0,1,14858,2,86,2,0,1,0,,5959.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2790831,187330,2013-04-30 15:27:32,5,219,,,219,47102,4,4.0,1,2.64,0.183,4.91,9,149.0,0,15588,1,2,2,0,1,1,,42.98,0,,,,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,13.0,0,,0
4337045,290974,2013-06-19 17:22:34,12,99,,,219,86247,4,4.0,0,1.39,0.2413,0.0,6,38.56,0,27787,1,98,4,0,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,96.57,1
4246641,285010,2013-05-07 12:16:21,15,55,,,219,47556,5,4.5,1,1.39,0.0021,6.21,22,404.09,0,8347,1,11,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2879231,193354,2012-12-24 18:16:56,5,219,,,219,5023,3,3.0,1,1.1,0.0444,4.77,26,149.0,0,4075,1,3,2,0,1,1,,191.97,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1185458,79252,2013-06-18 11:24:38,5,219,,,219,20276,2,3.5,1,1.39,,0.0,26,49.0,1,2699,3,41,2,0,1,0,,183.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4010622,269104,2012-11-29 10:07:53,5,219,,,219,125961,4,4.5,1,1.1,0.1179,5.17,6,169.0,0,19139,1,4,2,0,1,0,,121.07,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-1.0,0.0,16.0,0,,0
2413335,162059,2013-05-08 06:59:57,5,219,,,219,65418,4,4.0,1,2.4,0.0538,5.12,19,162.0,0,1721,1,5,1,0,1,0,,602.92,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,4.0,,,,,,,0.0,0.0,,0,,0
4882668,327732,2013-02-21 21:01:33,5,219,,,219,88601,2,3.0,1,1.79,,4.88,20,143.0,0,25597,3,21,2,0,1,1,-40.1631,132.06,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3577648,240280,2012-11-09 07:46:19,24,216,,,215,73231,3,4.5,0,6.16,0.0472,5.39,10,89.28,1,2303,2,10,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,0,,0
367604,24623,2013-04-03 13:42:23,5,219,,,219,121771,2,0.0,1,2.2,,4.37,8,98.0,0,3554,1,142,2,0,1,1,,52.21,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1418170,95078,2013-04-24 07:46:54,5,219,,,219,121915,3,4.5,0,1.95,,5.27,13,159.0,0,19062,1,84,2,0,1,0,,1311.15,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3786090,254285,2012-12-10 09:30:07,5,219,,,219,11235,3,4.0,1,2.08,0.0121,5.51,27,188.0,0,12519,1,36,2,0,1,0,,328.02,0,,,,,,,-1.0,0.0,8.0,,,,,,,,,,,,,-1.0,0.0,8.0,0,,0
335972,22537,2013-02-22 15:07:33,24,216,,,219,43441,2,3.5,1,1.1,,4.88,2,84.71,0,2360,1,8,1,0,1,1,,,0,,,,,1.0,,,,,,1.0,,1.0,0.0,28.0,,,,,,,0.0,0.0,,0,,0
4794213,321687,2012-12-12 17:57:24,5,219,,,219,118627,3,4.5,1,0.69,0.0315,4.68,10,71.0,1,14256,3,8,2,0,1,1,,154.08,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,4.0,0,,0
3910977,262527,2012-11-16 12:51:45,5,219,,,219,66900,3,4.0,1,0.0,0.0247,4.7,4,109.0,0,12,2,6,2,0,1,1,,363.89,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4901675,329028,2013-02-10 19:26:54,14,100,,,100,43092,4,4.0,1,2.64,0.207,5.05,16,194.61,0,22132,1,0,1,0,1,0,,0.63,0,,,,,,,,,,,,,-1.0,0.0,84.0,,,,,,,,,,0,,0
3170490,212876,2013-06-24 19:17:43,15,55,,,55,101134,4,4.0,0,5.23,0.0234,0.0,31,253.13,0,10979,1,70,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3126094,209903,2013-06-21 03:02:18,5,117,,,219,124733,4,4.5,0,2.77,0.0352,0.0,16,119.0,0,10737,2,21,2,1,1,1,-24.4656,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2004807,134544,2013-04-04 21:36:45,24,216,,,92,36675,3,4.0,0,4.43,0.7652,5.23,6,146.34,0,13512,3,86,3,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2904485,195093,2013-06-19 23:14:09,15,55,,,219,31059,3,0.0,1,3.18,,0.0,36,168.78,0,1681,1,7,1,1,1,0,,,0,,,,1.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
816934,54645,2013-06-30 17:12:35,15,55,,,73,105182,4,4.0,0,4.96,0.5669,0.0,6,101.92,0,50,2,12,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,5.0,,,,0,,0
105364,7054,2013-03-20 04:43:01,5,32,,,31,90026,1,4.0,0,4.93,0.0477,4.57,35,84.0,0,23445,2,3,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,1.0,,0,,0
4390742,294616,2012-12-14 18:11:32,5,219,,,219,89211,2,3.5,1,2.4,0.1561,4.49,20,160.0,0,4241,1,15,2,0,1,1,,227.47,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
1371316,91870,2013-03-22 18:38:58,5,219,,,219,78848,4,4.5,1,2.83,0.2671,5.54,30,129.0,0,10374,1,7,4,0,1,1,,252.54,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3354043,225286,2013-02-18 14:17:56,5,219,,,219,16496,3,5.0,1,1.79,0.4297,4.63,2,85.0,0,10242,7,39,3,1,3,0,,1058.98,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1499738,100535,2013-05-18 18:31:05,32,220,,,81,9358,3,3.5,0,4.28,0.0402,3.75,1,25.3,0,25614,1,5,2,0,1,1,,3558.26,0,,,,0.0,0.0,,1.0,0.0,26.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,1,29.07,1
389474,26116,2013-01-17 12:01:04,5,219,,,219,64884,4,4.5,0,4.9,0.7109,5.29,16,329.0,0,4045,1,101,2,0,1,0,,951.5,0,,,,0.0,0.0,,,,,,,,1.0,0.0,6.0,,,,,,,,,,0,,0
2010170,134877,2012-11-11 20:27:25,32,220,,,219,43241,4,3.5,0,2.83,0.0996,5.55,25,199.42,0,8714,3,53,2,1,1,1,,7505.52,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
480736,32167,2012-12-11 07:05:07,5,219,,,219,109780,2,4.5,0,4.13,0.0848,4.3,8,45.0,0,9975,1,15,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2363759,158753,2013-03-09 08:36:26,5,214,,,178,16897,5,4.5,1,3.3,0.0382,5.56,12,164.0,0,2909,3,3,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
4186222,280887,2013-05-25 07:29:04,5,18,,,18,48168,3,3.0,0,3.09,0.0297,4.92,10,75.0,0,7267,1,0,2,0,1,1,,,1,,,,0.0,0.0,,,1.0,,,,,1.0,0.0,4.0,,,,,,,,,,0,,0
1785447,119937,2013-01-23 18:03:19,24,216,4.0,172.61,220,127563,5,4.0,1,3.74,0.1744,5.09,4,147.57,0,11813,4,26,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1954484,131240,2013-05-17 11:15:06,5,219,,,55,70015,5,5.0,0,4.08,0.0027,5.71,13,263.0,0,24752,1,57,4,1,1,1,,5168.73,0,,,,,,,,,,,,,-1.0,0.0,10.0,-1.0,0.0,10.0,-1.0,0.0,10.0,,,,0,,0
1572495,105590,2013-04-14 15:48:54,5,219,,,219,113421,2,4.5,1,1.61,,4.13,19,49.0,0,12002,1,5,1,0,1,1,,40.34,1,,,,0.0,0.0,17.0,0.0,0.0,17.0,,,,1.0,0.0,20.0,,,,,,,0.0,0.0,17.0,0,,0
3676523,246852,2012-11-22 23:52:48,5,219,,,219,46153,4,4.0,1,3.53,0.2741,5.56,9,169.0,0,24373,1,2,2,0,1,1,,169.14,0,,,,,,,0.0,0.0,6.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
